position,salary,hours,years,type_job,salary_millions,Salary_per_hour,year_cut_in_10
PROFESOR INTERINO LICENCIADO           ,218620.9,1/4 of  time,13,PUESTO NO ADMINISTRATIVO ,0.2186209,5031.273301359648,20 años
PROFESOR INTERINO LICENCIADO           ,734497.5,Part Time,10,PUESTO NO ADMINISTRATIVO ,0.7344975,8451.748349918531,10 años
PROFESOR EXBECARIO,2717285.0,Full time,15,PUESTO NO ADMINISTRATIVO ,2.717285,15633.687667424583,20 años
PROFESOR ASOCIADO                      ,1058337.0,Part Time,16,PUESTO NO ADMINISTRATIVO ,1.058337,12178.119045208088,20 años
PROFESOR INTERINO LICENCIADO           ,1547448.0,Full time,19,PUESTO NO ADMINISTRATIVO ,1.547448,8903.12157671383,20 años
PROFESOR ASOCIADO                      ,3032276.0,Full time,20,PUESTO NO ADMINISTRATIVO ,3.032276,17445.963859303512,20 años
PROFESOR ASOCIADO                      ,2756250.0,Full time,15,PUESTO NO ADMINISTRATIVO ,2.75625,15857.869760933801,20 años
PROFESOR ASOCIADO                      ,2392021.0,Full time,19,PUESTO NO ADMINISTRATIVO ,2.392021,13762.306569947803,20 años
PROFESOR INTERINO LICENCIADO           ,36915.15,1/8  of time,8,PUESTO NO ADMINISTRATIVO ,0.03691515,1699.1075291583434,10 años
PROFESOR INTERINO LICENCIADO           ,1140747.0,3/4 of time,17,PUESTO NO ADMINISTRATIVO ,1.140747,8750.932054385949,20 años
PROFESOR INSTRUCTOR                    ,415285.5,1/4 of  time,13,PUESTO NO ADMINISTRATIVO ,0.4152855,9557.251152985795,20 años
PROFESOR CATEDRATICO,3598214.95,Full time,19,PUESTO NO ADMINISTRATIVO ,3.59821495,20702.049541567325,20 años
PROFESOR INSTRUCTOR                    ,672995.6,3/8 of time,18,PUESTO NO ADMINISTRATIVO ,0.6729956,10325.407418999484,20 años
PROFESOR CATEDRATICO,3470409.0,Full time,15,PUESTO NO ADMINISTRATIVO ,3.470409,19966.72795979048,20 años
PROFESOR INSTRUCTOR                    ,2176354.0,Full time,18,PUESTO NO ADMINISTRATIVO ,2.176354,12521.483278253905,20 años
PROFESOR INTERINO LICENCIADO           ,147660.6,1/4 of  time,14,PUESTO NO ADMINISTRATIVO ,0.1476606,3398.2150583166867,20 años
PROFESOR VISITANTE,2446073.0,Full time,8,PUESTO NO ADMINISTRATIVO ,2.446073,14073.290543215102,10 años
PROFESOR INSTRUCTOR                    ,182132.7,1/8  of time,12,PUESTO NO ADMINISTRATIVO ,0.1821327,8383.090462206921,20 años
PROFESOR INTERINO LICENCIADO           ,196719.75,1/4 of  time,6,PUESTO NO ADMINISTRATIVO ,0.19671975,4527.247056549235,10 años
PROFESOR INTERINO LICENCIADO           ,456796.7,Part Time,10,PUESTO NO ADMINISTRATIVO ,0.4567967,5256.288490394086,10 años
PROFESOR CATEDRATICO,3564840.0,Full time,20,PUESTO NO ADMINISTRATIVO ,3.56484,20510.02936546658,20 años
PROFESOR INTERINO LICENCIADO           ,678084.1,5/8 of time,11,PUESTO NO ADMINISTRATIVO ,0.6780841,6242.086513057966,20 años
PROFESOR INTERINO,925392.9,5/8 of time,17,ADMINISTRATIVO,0.9253929000000001,8518.68159181081,20 años
PROFESOR ASOCIADO                      ,2399075.0,Full time,16,PUESTO NO ADMINISTRATIVO ,2.399075,13802.891209691525,20 años
PROFESOR INTERINO LICENCIADO           ,1652095.0,Full time,10,PUESTO NO ADMINISTRATIVO ,1.652095,9505.19994292605,10 años
PROFESOR INTERINO LICENCIADO           ,179776.7,1/4 of  time,1,PUESTO NO ADMINISTRATIVO ,0.1797767,4137.324980898638,10 años
PROFESOR INSTRUCTOR                    ,681938.2,Part Time,12,PUESTO NO ADMINISTRATIVO ,0.6819381999999999,7846.956669827212,20 años
PROFESOR INTERINO LICENCIADO           ,1567964.0,Full time,17,PUESTO NO ADMINISTRATIVO ,1.567964,9021.158785245463,20 años
PROFESOR INTERINO LICENCIADO           ,377273.05,Part Time,10,PUESTO NO ADMINISTRATIVO ,0.37727305,4341.222233984774,10 años
PROFESOR CATEDRATICO,2739889.0,Full time,17,PUESTO NO ADMINISTRATIVO ,2.739889,15763.738021375113,20 años
PROFESOR INTERINO LICENCIADO           ,829117.5,Full time,8,PUESTO NO ADMINISTRATIVO ,0.8291175,4770.262977418968,10 años
PROFESOR ADJUNTO                       ,2257850.0,Full time,17,PUESTO NO ADMINISTRATIVO ,2.25785,12990.364168607486,20 años
PROFESOR VISITANTE,3065258.0,Full time,14,PUESTO NO ADMINISTRATIVO ,3.065258,17635.723228176117,20 años
PROFESOR INTERINO LICENCIADO           ,208723.65,1/4 of  time,13,PUESTO NO ADMINISTRATIVO ,0.20872364999999998,4803.501072437885,20 años
PROFESOR INTERINO LICENCIADO           ,788763.85,Full time,6,PUESTO NO ADMINISTRATIVO ,0.7887638499999999,4538.091394261306,10 años
PROFESOR ADJUNTO                       ,2178218.0,Full time,16,PUESTO NO ADMINISTRATIVO ,2.178218,12532.20765711445,20 años
PROFESOR INSTRUCTOR                    ,818568.35,Part Time,10,PUESTO NO ADMINISTRATIVO ,0.81856835,9419.138528596808,10 años
PROFESOR INTERINO LICENCIADO           ,256361.55,3/8 of time,3,PUESTO NO ADMINISTRATIVO ,0.25636155,3933.21657722013,10 años
PROFESOR INSTRUCTOR                    ,1450782.0,Full time,12,PUESTO NO ADMINISTRATIVO ,1.450782,8346.96127256492,20 años
PROFESOR INTERINO LICENCIADO           ,717140.05,Part Time,16,PUESTO NO ADMINISTRATIVO ,0.71714005,8252.018875827342,20 años
PROFESOR INTERINO LICENCIADO           ,162057.45,1/4 of  time,5,PUESTO NO ADMINISTRATIVO ,0.16205745000000002,3729.5396802017835,10 años
PROFESOR INSTRUCTOR                    ,1852004.0,Full time,18,PUESTO NO ADMINISTRATIVO ,1.852004,10655.360808608959,20 años
PROFESOR ASOCIADO                      ,2779991.0,Full time,15,PUESTO NO ADMINISTRATIVO ,2.779991,15994.461755852379,20 años
PROFESOR CATEDRATICO,3837157.0,Full time,19,PUESTO NO ADMINISTRATIVO ,3.837157,22076.78402113577,20 años
PROFESOR ASOCIADO                      ,2840949.0,Full time,14,PUESTO NO ADMINISTRATIVO ,2.840949,16345.178862387347,20 años
PROFESOR INTERINO LICENCIADO           ,78875.4,1/8  of time,2,PUESTO NO ADMINISTRATIVO ,0.0788754,3630.427778442617,10 años
PROFESOR ASOCIADO                      ,2561538.0,Full time,20,PUESTO NO ADMINISTRATIVO ,2.561538,14737.609430089016,20 años
PROFESOR INSTRUCTOR                    ,1820458.0,Full time,9,PUESTO NO ADMINISTRATIVO ,1.820458,10473.863353922912,10 años
PROFESOR EXBECARIO,3026920.0,Full time,15,PUESTO NO ADMINISTRATIVO ,3.02692,17415.148530345847,20 años
PROFESOR INSTRUCTOR                    ,1416834.0,Full time,8,PUESTO NO ADMINISTRATIVO ,1.416834,8151.644097909436,10 años
PROFESOR INSTRUCTOR                    ,2533093.0,Full time,18,PUESTO NO ADMINISTRATIVO ,2.533093,14573.95333744511,20 años
PROFESOR INTERINO LICENCIADO           ,41738.75,1/8  of time,3,PUESTO NO ADMINISTRATIVO ,0.04173875,1921.1251852601927,10 años
PROFESOR INSTRUCTOR                    ,1882748.0,Full time,11,PUESTO NO ADMINISTRATIVO ,1.882748,10832.244018742347,20 años
PROFESOR INTERINO LICENCIADO           ,683630.7,5/8 of time,3,PUESTO NO ADMINISTRATIVO ,0.6836306999999999,6293.145603004666,10 años
PROFESOR ASOCIADO                      ,2725276.0,Full time,17,PUESTO NO ADMINISTRATIVO ,2.725276,15679.663263709252,20 años
PROFESOR INSTRUCTOR                    ,196985.3,1/4 of  time,6,PUESTO NO ADMINISTRATIVO ,0.1969853,4533.358341541548,10 años
PROFESOR INSTRUCTOR                    ,183024.2,1/8  of time,9,PUESTO NO ADMINISTRATIVO ,0.1830242,8424.123868877208,10 años
PROFESOR ASOCIADO                      ,3057534.5,Full time,18,PUESTO NO ADMINISTRATIVO ,3.0575345,17591.28667231269,20 años
PROFESOR ASOCIADO                      ,1143197.5,Part Time,12,PUESTO NO ADMINISTRATIVO ,1.1431975,13154.595603464939,20 años
PROFESOR INTERINO LICENCIADO           ,113276.4,1/8  of time,5,PUESTO NO ADMINISTRATIVO ,0.1132764,5213.8155775055,10 años
PROFESOR INTERINO LICENCIADO           ,39376.2,1/8  of time,1,PUESTO NO ADMINISTRATIVO ,0.0393762,1812.383205530649,10 años
PROFESOR INTERINO LICENCIADO           ,517105.0,3/4 of time,6,PUESTO NO ADMINISTRATIVO ,0.517105,3966.831137827446,10 años
PROFESOR INTERINO LICENCIADO           ,150613.75,1/4 of  time,1,PUESTO NO ADMINISTRATIVO ,0.15061375,3466.1779326343303,10 años
PROFESOR INTERINO LICENCIADO           ,516812.2,7/8 of time,0,PUESTO NO ADMINISTRATIVO ,0.5168122,3398.2157158506448,10 años
PROFESOR INTERINO LICENCIADO           ,1810807.0,Full time,18,PUESTO NO ADMINISTRATIVO ,1.810807,10418.337076893335,20 años
PROFESOR ADJUNTO                       ,1737588.0,Full time,12,PUESTO NO ADMINISTRATIVO ,1.737588,9997.077261555172,20 años
PROFESOR INTERINO LICENCIADO           ,147660.6,1/4 of  time,0,PUESTO NO ADMINISTRATIVO ,0.1476606,3398.2150583166867,10 años
PROFESOR INSTRUCTOR                    ,2470636.0,Full time,19,PUESTO NO ADMINISTRATIVO ,2.470636,14214.61185112905,20 años
PROFESOR INTERINO LICENCIADO           ,382994.7,5/8 of time,1,PUESTO NO ADMINISTRATIVO ,0.3829947,3525.6482956062264,10 años
PROFESOR INSTRUCTOR                    ,410561.5,1/4 of  time,11,PUESTO NO ADMINISTRATIVO ,0.4105615,9448.534488313648,20 años
PROFESOR INTERINO LICENCIADO           ,1010830.75,7/8 of time,8,PUESTO NO ADMINISTRATIVO ,1.01083075,6646.5554426058325,10 años
PROFESOR INSTRUCTOR                    ,908321.5,Part Time,18,PUESTO NO ADMINISTRATIVO ,0.9083215,10451.914048476032,20 años
PROFESOR INTERINO LICENCIADO           ,613865.5,3/4 of time,3,PUESTO NO ADMINISTRATIVO ,0.6138655,4709.103141215061,10 años
PROFESOR INSTRUCTOR                    ,545436.85,3/8 of time,23,PUESTO NO ADMINISTRATIVO ,0.54543685,8368.34252346629,30 años
PROFESOR INSTRUCTOR                    ,1397261.25,3/4 of time,17,PUESTO NO ADMINISTRATIVO ,1.39726125,10718.7117397428,20 años
PROFESOR INTERINO LICENCIADO           ,1364921.0,Full time,15,PUESTO NO ADMINISTRATIVO ,1.364921,7852.966694589942,20 años
PROFESOR INTERINO LICENCIADO           ,377841.4,1/4 of  time,10,PUESTO NO ADMINISTRATIVO ,0.37784140000000005,8695.524297852362,10 años
PROFESOR ASOCIADO                      ,2840715.0,Full time,22,PUESTO NO ADMINISTRATIVO ,2.840715,16343.832561607642,30 años
PROFESOR CATEDRATICO,3363308.0,Full time,14,PUESTO NO ADMINISTRATIVO ,3.363308,19350.530695657777,20 años
PROFESOR INTERINO LICENCIADO           ,250468.45,1/4 of  time,17,PUESTO NO ADMINISTRATIVO ,0.25046845,5764.202897883661,20 años
PROFESOR INTERINO LICENCIADO           ,1410696.0,Full time,17,PUESTO NO ADMINISTRATIVO ,1.410696,8116.329592841821,20 años
PROFESOR INSTRUCTOR                    ,801340.0,Part Time,8,PUESTO NO ADMINISTRATIVO ,0.80134,9220.894588101002,10 años
PROFESOR INTERINO LICENCIADO           ,1890164.0,Full time,13,PUESTO NO ADMINISTRATIVO ,1.890164,10874.911397299113,20 años
PROFESOR INSTRUCTOR                    ,1171296.7,3/4 of time,15,PUESTO NO ADMINISTRATIVO ,1.1712966999999999,8985.285814669232,20 años
PROFESOR INTERINO LICENCIADO           ,820241.5,Part Time,20,PUESTO NO ADMINISTRATIVO ,0.8202415,9438.391205088785,20 años
PROFESOR ADJUNTO                       ,2339740.2,Full time,18,PUESTO NO ADMINISTRATIVO ,2.3397402,13461.51305796688,20 años
PROFESOR INTERINO LICENCIADO           ,248930.7,1/4 of  time,11,PUESTO NO ADMINISTRATIVO ,0.2489307,5728.8135983282855,20 años
PROFESOR INTERINO LICENCIADO           ,1760107.0,Full time,16,PUESTO NO ADMINISTRATIVO ,1.760107,10126.638574624185,20 años
PROFESOR INTERINO LICENCIADO           ,42821.55,1/8  of time,8,PUESTO NO ADMINISTRATIVO ,0.04282155,1970.9636291666284,10 años
PROFESOR INTERINO LICENCIADO           ,416134.5,Part Time,0,PUESTO NO ADMINISTRATIVO ,0.4161345,4788.394887278953,10 años
PROFESOR INSTRUCTOR                    ,1960217.3,7/8 of time,16,PUESTO NO ADMINISTRATIVO ,1.9602173,12889.094404780533,20 años
PROFESOR INTERINO LICENCIADO           ,754111.0,Part Time,15,PUESTO NO ADMINISTRATIVO ,0.754111,8677.437840027247,20 años
PROFESOR CATEDRATICO,3665822.0,Full time,19,PUESTO NO ADMINISTRATIVO ,3.665822,21091.02143955224,20 años
PROFESOR INTERINO LICENCIADO           ,536740.0,Part Time,11,PUESTO NO ADMINISTRATIVO ,0.53674,6176.183594001712,20 años
PROFESOR INTERINO LICENCIADO           ,807962.95,5/8 of time,10,PUESTO NO ADMINISTRATIVO ,0.80796295,7437.68307389235,10 años
PROFESOR CATEDRATICO,2775111.0,Full time,11,PUESTO NO ADMINISTRATIVO ,2.775111,15966.385055831206,20 años
PROFESOR EXBECARIO,1798154.0,Full time,12,PUESTO NO ADMINISTRATIVO ,1.798154,10345.539026613029,20 años
PROFESOR ADJUNTO                       ,990659.4,3/4 of time,7,PUESTO NO ADMINISTRATIVO ,0.9906594,7599.5756275832855,10 años
PROFESOR INTERINO LICENCIADO           ,165379.85,1/4 of  time,7,PUESTO NO ADMINISTRATIVO ,0.16537985,3806.000359013541,10 años
PROFESOR INSTRUCTOR                    ,1483672.0,Full time,13,PUESTO NO ADMINISTRATIVO ,1.483672,8536.191326601062,20 años
PROFESOR ASOCIADO                      ,3257307.0,Full time,21,PUESTO NO ADMINISTRATIVO ,3.257307,18740.662195874105,30 años
PROFESOR INTERINO LICENCIADO           ,559501.65,3/8 of time,15,PUESTO NO ADMINISTRATIVO ,0.5595016500000001,8584.131141202788,20 años
PROFESOR INTERINO LICENCIADO           ,402694.8,Part Time,3,PUESTO NO ADMINISTRATIVO ,0.40269479999999996,4633.746352330365,10 años
PROFESOR INTERINO LICENCIADO           ,185683.15,1/4 of  time,5,PUESTO NO ADMINISTRATIVO ,0.18568315,4273.254181587208,10 años
PROFESOR ASOCIADO                      ,3072109.0,Full time,17,PUESTO NO ADMINISTRATIVO ,3.072109,17675.139923226332,20 años
PROFESOR INSTRUCTOR                    ,179962.95,1/8  of time,9,PUESTO NO ADMINISTRATIVO ,0.17996295,8283.222560779152,10 años
PROFESOR ASOCIADO                      ,1149454.5,Part Time,16,PUESTO NO ADMINISTRATIVO ,1.1494545,13226.593928068414,20 años
PROFESOR ASOCIADO                      ,2782646.0,Full time,16,PUESTO NO ADMINISTRATIVO ,2.782646,16009.737091622093,20 años
PROFESOR CATEDRATICO,3607736.0,Full time,20,PUESTO NO ADMINISTRATIVO ,3.607736,20756.828161390393,20 años
PROFESOR INTERINO LICENCIADO           ,170917.1,1/4 of  time,5,PUESTO NO ADMINISTRATIVO ,0.17091710000000002,3933.4329058924245,10 años
PROFESOR CATEDRATICO,3520170.0,Full time,17,PUESTO NO ADMINISTRATIVO ,3.52017,20253.02399867441,20 años
PROFESOR INSTRUCTOR                    ,334534.5,1/4 of  time,21,PUESTO NO ADMINISTRATIVO ,0.3345345,7698.872789535215,30 años
PROFESOR INSTRUCTOR                    ,1983473.0,Full time,15,PUESTO NO ADMINISTRATIVO ,1.983473,11411.757463339192,20 años
PROFESOR ADJUNTO                       ,1908058.0,Full time,17,PUESTO NO ADMINISTRATIVO ,1.908058,10977.863132991502,20 años
PROFESOR INTERINO LICENCIADO           ,744641.1,Full time,3,PUESTO NO ADMINISTRATIVO ,0.7446411,4284.234587732783,10 años
PROFESOR ASOCIADO                      ,3336377.0,Full time,20,PUESTO NO ADMINISTRATIVO ,3.336377,19195.585284127,20 años
PROFESOR INTERINO LICENCIADO           ,205323.85,1/4 of  time,8,PUESTO NO ADMINISTRATIVO ,0.20532385,4725.259134132982,10 años
PROFESOR INTERINO LICENCIADO           ,779348.0,Part Time,9,PUESTO NO ADMINISTRATIVO ,0.779348,8967.836068893777,10 años
PROFESOR INTERINO LICENCIADO           ,365651.75,1/4 of  time,12,PUESTO NO ADMINISTRATIVO ,0.36565175,8414.995489317045,20 años
PROFESOR CATEDRATICO,2820432.0,Full time,9,PUESTO NO ADMINISTRATIVO ,2.820432,16227.135900433577,10 años
PROFESOR INSTRUCTOR                    ,1894014.0,7/8 of time,19,PUESTO NO ADMINISTRATIVO ,1.894014,12453.785225737982,20 años
PROFESOR EDUCACION SUPERIOR,199020.85,1/4 of  time,3,PUESTO NO ADMINISTRATIVO ,0.19902085,4580.203855253104,10 años
PROFESOR ASOCIADO                      ,2353136.0,Full time,14,PUESTO NO ADMINISTRATIVO ,2.353136,13538.584750209422,20 años
PROFESOR INTERINO LICENCIADO           ,85142.7,1/8  of time,12,PUESTO NO ADMINISTRATIVO ,0.0851427,3918.895158840478,20 años
PROFESOR INTERINO LICENCIADO           ,1710974.0,Full time,11,PUESTO NO ADMINISTRATIVO ,1.710974,9843.955684841343,20 años
PROFESOR ADJUNTO                       ,2468888.0,Full time,15,PUESTO NO ADMINISTRATIVO ,2.468888,14204.55486923622,20 años
PROFESOR INTERINO LICENCIADO           ,1175839.2,7/8 of time,12,PUESTO NO ADMINISTRATIVO ,1.1758392,7731.542035488422,20 años
PROFESOR INTERINO LICENCIADO           ,590642.45,Full time,0,PUESTO NO ADMINISTRATIVO ,0.5906424499999999,3398.215345987793,10 años
PROFESOR INSTRUCTOR                    ,960728.5,Part Time,14,PUESTO NO ADMINISTRATIVO ,0.9607285,11054.953236184881,20 años
PROFESOR ASOCIADO                      ,2674437.0,Full time,18,PUESTO NO ADMINISTRATIVO ,2.674437,15387.16503576327,20 años
PROFESOR INTERINO LICENCIADO           ,1116287.25,3/4 of time,16,PUESTO NO ADMINISTRATIVO ,1.11628725,8563.295698281338,20 años
PROFESOR INTERINO LICENCIADO           ,171286.3,1/4 of  time,9,PUESTO NO ADMINISTRATIVO ,0.17128629999999997,3941.9295597021105,10 años
PROFESOR INTERINO LICENCIADO           ,720677.1,7/8 of time,3,PUESTO NO ADMINISTRATIVO ,0.7206771,4738.696662489134,10 años
PROFESOR INTERINO LICENCIADO           ,210097.15,1/4 of  time,10,PUESTO NO ADMINISTRATIVO ,0.21009714999999998,4835.110373650246,10 años
PROFESOR INTERINO LICENCIADO           ,225740.75,1/4 of  time,8,PUESTO NO ADMINISTRATIVO ,0.22574075,5195.127311725014,10 años
PROFESOR CATEDRATICO,3173727.0,Full time,17,PUESTO NO ADMINISTRATIVO ,3.173727,18259.791173790167,20 años
PROFESOR CATEDRATICO,3175216.0,Full time,19,PUESTO NO ADMINISTRATIVO ,3.175216,18268.358019349907,20 años
PROFESOR INTERINO,724719.0,Full time,6,ADMINISTRATIVO,0.724719,4169.614336607414,10 años
PROFESOR INTERINO LICENCIADO           ,321395.75,1/4 of  time,4,PUESTO NO ADMINISTRATIVO ,0.32139575,7396.501689204738,10 años
PROFESOR INTERINO LICENCIADO           ,1547448.0,Full time,18,PUESTO NO ADMINISTRATIVO ,1.547448,8903.12157671383,20 años
PROFESOR EXBECARIO,1601545.0,Full time,8,PUESTO NO ADMINISTRATIVO ,1.601545,9214.364453977225,10 años
PROFESOR INSTRUCTOR                    ,950687.5,Part Time,19,PUESTO NO ADMINISTRATIVO ,0.9506875,10939.413012860048,20 años
PROFESOR INTERINO LICENCIADO           ,160916.95,1/8  of time,16,PUESTO NO ADMINISTRATIVO ,0.16091695,7406.585136839392,20 años
PROFESOR INSTRUCTOR                    ,2336240.0,Full time,19,PUESTO NO ADMINISTRATIVO ,2.33624,13441.37492980825,20 años
PROFESOR ASOCIADO                      ,3136453.0,Full time,21,PUESTO NO ADMINISTRATIVO ,3.136453,18045.338117112056,30 años
PROFESOR CATEDRATICO,4151626.85,Full time,21,PUESTO NO ADMINISTRATIVO ,4.15162685,23886.06181706879,30 años
PROFESOR PROFESOR SEP CONTRACTUAL      ,176785.8,1/4 of  time,0,PUESTO NO ADMINISTRATIVO ,0.1767858,4068.493339838535,10 años
PROFESOR INTERINO LICENCIADO           ,410647.65,Part Time,7,PUESTO NO ADMINISTRATIVO ,0.41064765000000003,4725.258558790769,10 años
PROFESOR INTERINO LICENCIADO           ,221490.9,3/8 of time,1,PUESTO NO ADMINISTRATIVO ,0.2214909,3398.2150583166863,10 años
PROFESOR INTERINO LICENCIADO           ,652373.15,Part Time,14,PUESTO NO ADMINISTRATIVO ,0.6523731500000001,7506.756243613701,20 años
PROFESOR ASOCIADO                      ,2632367.0,Full time,15,PUESTO NO ADMINISTRATIVO ,2.632367,15145.118566523368,20 años
PROFESOR INTERINO LICENCIADO           ,147660.6,1/4 of  time,13,PUESTO NO ADMINISTRATIVO ,0.1476606,3398.2150583166867,20 años
PROFESOR CATEDRATICO,3356367.0,Full time,20,PUESTO NO ADMINISTRATIVO ,3.356367,19310.596192615365,20 años
PROFESOR INSTRUCTOR                    ,1908360.0,Full time,21,PUESTO NO ADMINISTRATIVO ,1.90836,10979.600666476419,30 años
PROFESOR CATEDRATICO,2927553.5,Full time,15,PUESTO NO ADMINISTRATIVO ,2.9275535,16843.45110972006,20 años
PROFESOR INTERINO LICENCIADO           ,661754.0,Part Time,10,PUESTO NO ADMINISTRATIVO ,0.661754,7614.700223693052,10 años
PROFESOR CATEDRATICO,3390303.0,Full time,20,PUESTO NO ADMINISTRATIVO ,3.390303,19505.844326205224,20 años
PROFESOR INTERINO LICENCIADO           ,1704999.0,Full time,13,PUESTO NO ADMINISTRATIVO ,1.704999,9809.578987581812,20 años
PROFESOR INTERINO LICENCIADO           ,944631.3,Part Time,2,PUESTO NO ADMINISTRATIVO ,0.9446313000000001,10869.725262586186,10 años
PROFESOR ASOCIADO                      ,2917270.0,Full time,21,PUESTO NO ADMINISTRATIVO ,2.91727,16784.28579318979,30 años
PROFESOR INSTRUCTOR                    ,2767056.0,Full time,22,PUESTO NO ADMINISTRATIVO ,2.767056,15920.041240529865,30 años
PROFESOR INTERINO LICENCIADO           ,1052164.65,3/4 of time,15,PUESTO NO ADMINISTRATIVO ,1.05216465,8071.396516648101,20 años
PROFESOR INTERINO LICENCIADO           ,118483.35,1/8  of time,3,PUESTO NO ADMINISTRATIVO ,0.11848335,5453.477828612458,10 años
PROFESOR ASOCIADO                      ,2918780.0,Full time,22,PUESTO NO ADMINISTRATIVO ,2.91878,16792.973460614372,30 años
